Bird,Day,Trial,Site,Time,EventType
yellow17,74,3,34,1650.49199676514,3
yellow17,74,3,25,1651.06900024414,3
yellow17,74,3,17,1651.85600280762,3
yellow17,74,3,3,1662.71999359131,3
yellow17,74,3,35,1707.03299713135,3
yellow17,74,3,36,1708.11799621582,3
yellow17,74,3,44,1709.23700714111,3
yellow17,74,3,37,1710.07699584961,3
yellow17,74,3,38,1711.03900146484,3
yellow17,74,3,29,1711.65100097656,3
yellow17,74,3,27,1713.17300415039,3
yellow17,74,3,19,1714.41500091553,3
yellow17,74,3,26,1715.36000823975,3
yellow17,74,3,25,1715.92000579834,3
yellow17,74,3,17,1716.86499786377,3
yellow17,74,3,21,1723.05699920654,3
yellow17,74,3,30,1724.50900268555,3
yellow17,74,3,29,1725.61200714111,3
yellow17,74,3,38,1726.74899291992,3
yellow17,74,3,45,1727.79800415039,3
yellow17,74,3,37,1728.82999420166,3
yellow17,74,3,27,1730.01999664307,3
yellow17,74,3,20,1734.48099517822,3
yellow17,74,3,44,1745.27499389648,3
yellow17,74,3,35,1746.4820022583,3
yellow17,74,3,25,1748.07400512695,3
yellow17,74,3,17,1751.57299804688,3
yellow17,74,3,33,1758.93799591064,3
yellow17,74,3,34,1760.14498901367,3
yellow17,74,3,20,1767.4220123291,3
yellow17,74,3,28,1768.50700378418,3
yellow17,74,3,13,1774.12300109863,3
yellow17,74,3,9,1776.85199737549,3
yellow17,74,3,47,1793.87299346924,3
yellow17,74,3,52,1805.2440032959,3
yellow17,74,3,36,1847.99999237061,3
yellow17,74,3,21,1848.83999633789,3
yellow17,74,3,30,1850.58599090576,3
yellow17,74,3,29,1851.547996521,3
yellow17,74,3,13,1862.23699951172,3
yellow17,74,3,25,1865.52600097656,3
yellow17,74,3,34,1866.29599761963,3
yellow17,74,3,42,1870.66900634766,3
yellow17,74,3,27,1879.36400604248,3
yellow17,74,3,19,1880.39601135254,3
yellow17,74,3,20,1881.51499938965,3
yellow17,74,3,28,1882.75800323486,3
yellow17,74,3,39,1885.9759979248,3
yellow17,74,3,33,1896.49000549316,3
yellow17,74,3,34,1897.10300445557,3
yellow17,74,3,25,1897.87199401855,3
yellow17,74,3,17,1899.98899841309,2
yellow17,75,1,30,1288.2080078125,3
yellow17,75,1,40,1356.64499664307,3
yellow17,75,1,47,1358.13200378418,3
yellow17,75,1,29,1365.67199707031,3
yellow17,75,1,21,1367.6310043335,3
yellow17,75,1,22,1368.97801208496,3
yellow17,75,1,30,1369.87000274658,3
yellow17,75,1,40,1370.98999786377,3
yellow17,75,1,48,1371.88199615479,3
yellow17,75,1,47,1372.66900634766,3
yellow17,75,1,45,1377.07799530029,3
yellow17,75,1,37,1379.56200408936,3
yellow17,75,1,27,1381.69599914551,3
yellow17,75,1,3,1384.18099975586,3
yellow17,75,1,38,1570.3870010376,3
yellow17,75,1,46,1571.577003479,3
yellow17,75,1,45,1573.01100921631,3
yellow17,75,1,36,1605.86500549316,3
yellow17,75,1,37,1608.22700500488,3
yellow17,75,1,38,1609.1009979248,3
yellow17,75,1,46,1609.74800109863,3
yellow17,75,1,45,1610.62300872803,3
yellow17,75,1,60,1611.70800018311,3
yellow17,75,1,39,1621.08499908447,3
yellow17,75,1,40,1621.95899963379,3
yellow17,75,1,31,1622.99099731445,3
yellow17,75,1,24,1623.88401031494,3
yellow17,75,1,31,1625.59800720215,3
yellow17,75,1,29,1626.78800964355,3
yellow17,75,1,21,1627.55699920654,3
yellow17,75,1,30,1628.85199737549,3
yellow17,75,1,29,1629.95399475098,3
yellow17,75,1,38,1631.31900024414,3
yellow17,75,1,45,1632.21100616455,3
yellow17,75,1,39,1634.3450012207,3
yellow17,75,1,40,1635.02700805664,3
yellow17,75,1,48,1636.16400909424,3
yellow17,75,1,47,1637.12699890137,3
yellow17,75,1,7,1640.24100494385,3
yellow17,75,1,13,1644.78900146484,2
yellow17,75,1,27,1741.25099945068,1
yellow17,75,2,35,1881.97299957275,3
yellow17,75,2,36,1885.62901306152,3
yellow17,75,2,27,1886.78399658203,3
yellow17,75,2,20,1888.04399108887,3
yellow17,75,2,28,1892.67900848389,3
yellow17,75,2,27,1893.53699493408,3
yellow17,75,2,26,1949.69200134277,3
yellow17,75,2,25,1950.33999633789,3
yellow17,75,2,34,1951.03899383545,3
yellow17,75,2,42,1952.00200653076,3
yellow17,75,2,58,1953.2260055542,3
yellow17,75,2,50,1954.83599853516,3
yellow17,75,2,35,1956.1129989624,3
yellow17,75,2,36,1956.9700012207,3
yellow17,75,2,27,1958.66699981689,3
yellow17,75,2,36,1987.33999633789,3
yellow17,75,2,44,1988.8090057373,3
yellow17,75,2,43,1989.80599975586,3
yellow17,75,2,35,1990.47100830078,3
yellow17,75,2,25,1991.3630065918,3
yellow17,75,2,17,1992.32500457764,3
yellow17,75,2,9,1993.53199768066,3
yellow17,75,2,4,1998.92099761963,3
yellow17,75,2,5,2000.24999237061,3
yellow17,75,2,14,2001.58000946045,3
yellow17,75,2,24,2002.5240020752,3
yellow17,75,2,31,2003.76699829102,3
yellow17,75,2,40,2004.60599517822,3
yellow17,75,2,47,2005.41101074219,3
yellow17,75,2,39,2006.53100585938,3
yellow17,75,2,46,2007.52800750732,3
yellow17,75,2,45,2008.26200866699,3
yellow17,75,2,37,2009.10201263428,3
yellow17,75,2,27,2010.3090057373,3
yellow17,75,2,20,2012.58399963379,3
yellow17,75,2,28,2013.82601165771,3
yellow17,75,2,60,2016.8870010376,3
yellow17,75,2,59,2017.72699737549,3
yellow17,75,2,58,2018.84600830078,3
yellow17,75,2,51,2022.15299224854,3
yellow17,75,2,52,2023.53500366211,3
yellow17,75,2,37,2024.49700164795,3
yellow17,75,2,38,2025.58200073242,3
yellow17,75,2,29,2026.75400543213,3
yellow17,75,2,21,2027.34800720215,3
yellow17,75,2,5,2029.04501342773,3
yellow17,75,2,32,2033.92600250244,3
yellow17,75,2,31,2034.46799468994,3
yellow17,75,2,48,2035.5,3
yellow17,75,2,45,2047.37900543213,3
yellow17,75,2,37,2048.06100463867,3
yellow17,75,2,27,2049.66999053955,3
yellow17,75,2,21,2070.96100616455,3
yellow17,75,2,11,2072.41300201416,3
yellow17,75,2,20,2073.89999389648,3
yellow17,75,2,28,2074.98400878906,3
yellow17,75,2,38,2076.06900024414,3
yellow17,75,2,13,2109.86800384521,3
yellow17,75,2,5,2110.63800048828,3
yellow17,75,2,26,2156.01700592041,3
yellow17,76,1,28,597.210998535156,3
yellow17,76,1,27,598.75,3
yellow17,76,1,36,599.992012023926,3
yellow17,76,1,4,608.862007141113,3
yellow17,76,1,12,609.630996704102,3
yellow17,76,1,11,610.15601348877,3
yellow17,76,1,27,612.291007995605,3
yellow17,76,1,52,614.110008239746,3
yellow17,76,1,33,635.785003662109,3
yellow17,76,1,34,699.988006591797,3
yellow17,76,1,36,701.037002563477,3
yellow17,76,1,44,702.47200012207,3
yellow17,76,1,43,703.067008972168,3
yellow17,76,1,35,704.151008605957,3
yellow17,76,1,36,705.462997436523,3
yellow17,76,1,27,706.023002624512,3
yellow17,76,1,20,707.142997741699,3
yellow17,76,1,28,708.087997436523,3
yellow17,76,1,27,709.522003173828,3
yellow17,76,1,42,710.607009887695,3
yellow17,76,1,35,711.796012878418,3
yellow17,76,1,36,713.004005432129,3
yellow17,76,1,21,713.877998352051,3
yellow17,76,1,28,715.908004760742,3
yellow17,76,1,27,716.57201385498,3
yellow17,76,1,19,718.041999816895,3
yellow17,76,1,20,718.654006958008,3
yellow17,76,1,5,720.17601776123,3
yellow17,76,1,14,721.191017150879,3
yellow17,76,1,13,722.275001525879,3
yellow17,76,1,28,723.360015869141,3
yellow17,76,1,21,724.532005310059,3
yellow17,76,1,30,725.547004699707,3
yellow17,76,1,29,726.491004943848,3
yellow17,76,1,38,727.296005249023,3
yellow17,76,1,45,728.661010742188,3
yellow17,76,1,37,730.182998657227,3
yellow17,76,1,44,731.040008544922,3
yellow17,76,1,43,732.14200592041,3
yellow17,76,1,35,732.61400604248,3
yellow17,76,1,36,734.329010009766,3
yellow17,76,1,27,735.44800567627,3
yellow17,76,1,2,814.451011657715,3
yellow17,76,1,4,822.324005126953,3
yellow17,76,1,12,823.023010253906,3
yellow17,76,1,11,824.352996826172,3
yellow17,76,1,11,845.625999450684,2
yellow17,76,1,45,1155.14701080322,1
yellow17,76,1,20,1166.83301544189,3
yellow17,76,2,20,1292.56301116943,3
yellow17,76,2,4,1466.89101409912,3
yellow17,76,2,12,1467.55599975586,3
yellow17,76,2,11,1468.2200088501,3
yellow17,76,2,20,1469.07801055908,3
yellow17,76,2,20,1472.73400878906,3
yellow17,76,2,17,1526.40500640869,3
yellow17,76,2,3,1531.37300872803,3
yellow17,76,2,4,1532.82501220703,3
yellow17,76,2,12,1533.34999847412,3
yellow17,76,2,13,1553.06600952148,3
yellow17,76,2,13,1611.23401641846,3
yellow17,76,2,28,1612.87800598145,3
yellow17,76,2,27,1614.31300354004,3
yellow17,76,2,20,1615.74700164795,3
yellow17,76,2,28,1617.00699615479,3
yellow17,76,2,21,1617.77700805664,3
yellow17,76,2,30,1619.07099914551,3
yellow17,76,2,29,1620.55801391602,3
yellow17,76,2,38,1621.20600891113,3
yellow17,76,2,46,1622.06300354004,3
yellow17,76,2,45,1622.57000732422,3
yellow17,76,2,28,1695.87000274658,3
yellow17,76,2,27,1696.99000549316,3
yellow17,76,2,36,1698.28400421143,3
yellow17,76,2,44,1699.49100494385,3
yellow17,76,2,54,1700.85600280762,3
yellow17,76,2,39,1702.37799835205,3
yellow17,76,2,29,1703.3929977417,3
yellow17,76,2,21,1704.30200195312,3
yellow17,76,2,28,1705.45700836182,3
yellow17,76,2,27,1707.1190032959,3
yellow17,76,2,36,1708.67601013184,3
yellow17,76,2,38,1710.11000061035,3
yellow17,76,2,46,1711.01999664307,3
yellow17,76,2,45,1712.50701141357,3
yellow17,76,2,45,1716.28600311279,3
yellow17,76,2,35,1724.00000762939,3
yellow17,76,2,36,1724.92800140381,3
yellow17,76,2,27,1725.76700592041,3
yellow17,76,2,20,1727.25401306152,3
yellow17,76,2,3,1728.72400665283,3
yellow17,76,2,4,1729.52900695801,3
yellow17,76,2,12,1731.45301055908,3
yellow17,76,2,30,1752.97100067139,3
yellow17,76,2,29,1753.63500976562,3
yellow17,76,2,38,1754.89500427246,3
yellow17,76,2,45,1756.52200317383,3
yellow17,76,2,13,1763.04700469971,3
yellow17,76,2,31,1799.20700073242,3
yellow17,76,2,46,1800.53700256348,3
yellow17,76,2,53,1804.47300720215,3
yellow17,76,2,37,1805.97700500488,3
yellow17,76,2,38,1806.8870010376,3
yellow17,76,2,46,1807.7440032959,3
yellow17,76,2,45,1808.79399871826,3
yellow17,76,2,35,1811.19100189209,3
yellow17,76,2,20,1817.43600463867,3
yellow17,76,2,28,1818.41600799561,3
yellow17,76,2,27,1819.95500183105,3
yellow17,76,2,36,1820.88201141357,3
yellow17,76,2,44,1821.87999725342,3
yellow17,76,2,52,1831.46601104736,3
yellow17,76,2,21,1833.67100524902,3
yellow17,76,2,22,1834.63300323486,3
yellow17,76,2,30,1835.35001373291,3
yellow17,76,2,47,1842.95999908447,3
yellow17,76,2,39,1844.25400543213,3
yellow17,76,2,46,1845.58400726318,3
yellow17,76,2,45,1846.1960067749,3
yellow17,76,2,37,1849.80001068115,3
yellow17,76,2,26,1882.67100524902,3
yellow17,76,2,20,1883.86100769043,3
yellow17,76,2,1,2213.37799835205,1
yellow17,76,2,13,2224.38200378418,1
yellow17,76,3,44,2348.43199920654,3
yellow17,76,3,35,2349.67401123047,3
yellow17,76,3,36,2350.3920135498,3
yellow17,76,3,27,2351.40600585938,3
yellow17,76,3,20,2352.19300842285,3
yellow17,76,3,28,2353.38301086426,3
yellow17,76,3,37,2355.69200134277,3
yellow17,76,3,38,2356.75899505615,3
yellow17,76,3,46,2358.40400695801,3
yellow17,76,3,45,2359.03400421143,3
yellow17,76,3,2,2365.75100708008,3
yellow17,76,3,20,2381.81100463867,3
yellow17,76,3,3,2412.32000732422,1
yellow17,76,3,45,2436.72500610352,3
yellow17,76,3,2,2458.99500274658,3
yellow17,76,3,13,2470.71600341797,3
yellow17,76,3,5,2482.2620010376,3
yellow17,76,3,9,2485.09600830078,3
yellow17,76,3,20,2491.91800689697,3
yellow17,76,3,28,2492.82799530029,3
yellow17,76,3,38,2494.33300018311,3
yellow17,76,3,45,2495.7320098877,3
yellow17,76,3,30,2528.98700714111,3
yellow17,76,3,21,2529.67000579834,3
yellow17,76,3,13,2552.23699951172,3
yellow17,76,3,12,2557.55501556396,3
yellow17,76,3,38,2569.62700653076,3
yellow17,76,3,46,2570.71100616455,3
yellow17,76,3,45,2571.37600708008,3
yellow17,76,3,37,2589.90200805664,3
yellow17,76,3,27,2591.1969909668,3
yellow17,76,3,5,2606.13700866699,3
yellow17,76,3,3,2608.35900115967,2
yellow17,76,3,5,2633.60199737549,1
yellow17,76,3,13,2644.51899719238,3
yellow17,76,3,29,2646.5659942627,3
yellow17,76,3,45,2648.89200592041,3
yellow17,76,3,17,2653.19599914551,3
yellow17,76,3,2,2655.88999938965,3
yellow17,76,3,7,2678.66700744629,3
yellow17,76,3,39,2685.47200012207,3
yellow17,76,3,45,2686.60900115967,3
yellow17,76,3,45,2690.28299713135,2
yellow17,76,3,20,2722.43699645996,3
yellow17,76,3,13,2743.11500549316,3
yellow17,76,3,46,2780.93701171875,3
yellow17,76,3,45,2781.68901062012,3
yellow17,76,3,32,2793.77700042725,3
yellow17,76,3,52,2799.49800109863,3
yellow17,76,3,13,2803.48701477051,3
yellow17,76,3,13,2826.85901641846,3
yellow17,76,3,45,2833.62900543213,3
yellow17,76,3,37,2834.22401428223,3
yellow17,76,3,11,2836.84800720215,3
yellow17,76,3,20,2853.10000610352,3
yellow17,76,3,28,2854.06200408936,3
yellow17,76,3,46,2855.93399810791,3
yellow17,76,3,45,2856.40600585938,3
yellow17,76,3,38,2862.77400970459,3
yellow17,76,3,46,2863.9109954834,3
yellow17,76,3,45,2864.57599639893,3
yellow17,76,3,37,2865.66100311279,3
yellow17,76,3,3,2868.63500976562,3
yellow17,76,3,4,2869.45700073242,3
yellow17,76,3,11,2870.08701324463,3
yellow17,76,3,39,2877.88900756836,3
yellow17,76,3,29,2878.50100708008,3
yellow17,76,3,21,2879.25401306152,3
yellow17,76,3,45,2888.17600250244,3
yellow17,76,3,5,2895.61100769043,2
yellow17,76,3,38,2905.88000488281,3
yellow17,76,3,39,2930.98400878906,3
yellow17,76,3,45,2932.01599884033,3
yellow17,76,3,11,2942.79199981689,1
yellow17,77,1,35,516.703010559082,3
yellow17,77,1,36,517.945007324219,3
yellow17,77,1,44,519.222999572754,3
yellow17,77,1,45,520.814002990723,3
yellow17,77,1,37,521.549011230469,3
yellow17,77,1,35,523.579010009766,3
yellow17,77,1,25,524.926002502441,3
yellow17,77,1,17,525.99299621582,3
yellow17,77,1,18,526.955001831055,3
yellow17,77,1,26,527.794998168945,3
yellow17,77,1,20,529.456993103027,3
yellow17,77,1,28,530.680992126465,3
yellow17,77,1,21,532.44800567627,3
yellow17,77,1,22,534.109992980957,3
yellow17,77,1,30,534.618003845215,3
yellow17,77,1,29,535.264991760254,3
yellow17,77,1,38,535.911994934082,3
yellow17,77,1,45,537.083999633789,3
yellow17,77,1,37,537.959007263184,3
yellow17,77,1,38,538.886001586914,3
yellow17,77,1,46,539.848007202148,3
yellow17,77,1,45,541.195007324219,3
yellow17,77,1,37,542.105003356934,3
yellow17,77,1,44,542.875,3
yellow17,77,1,35,543.83699798584,3
yellow17,77,1,36,545.289001464844,3
yellow17,77,1,27,546.111000061035,3
yellow17,77,1,20,547.195999145508,3
yellow17,77,1,28,548.682998657227,3
yellow17,77,1,21,549.644996643066,3
yellow17,77,1,28,551.813995361328,3
yellow17,77,1,44,553.720993041992,3
yellow17,77,1,43,556.187995910645,3
yellow17,77,1,35,556.781997680664,3
yellow17,77,1,25,557.656997680664,3
yellow17,77,1,17,558.917007446289,3
yellow17,77,1,34,560.665992736816,3
yellow17,77,1,41,561.417991638184,3
yellow17,77,1,3,565.495002746582,3
yellow17,77,1,12,567.575996398926,3
yellow17,77,1,5,569.430999755859,3
yellow17,77,1,6,570.305000305176,3
yellow17,77,1,13,572.667007446289,3
yellow17,77,1,20,574.573997497559,3
yellow17,77,1,27,575.781005859375,3
yellow17,77,1,25,581.81600189209,3
yellow17,77,1,17,582.761001586914,3
yellow17,77,1,9,583.898002624512,3
yellow17,77,1,2,585.088005065918,3
yellow17,77,1,2,665.40299987793,3
yellow17,77,1,20,715.628005981445,3
yellow17,77,1,28,716.922988891602,3
yellow17,77,1,27,717.55199432373,3
yellow17,77,1,36,718.741996765137,3
yellow17,77,1,44,719.528999328613,3
yellow17,77,1,43,721.996002197266,3
yellow17,77,1,35,722.782997131348,3
yellow17,77,1,42,723.937995910645,3
yellow17,77,1,41,726.666999816895,2
yellow17,77,1,20,950.800003051758,3
yellow17,77,1,5,994.955009460449,1
yellow17,77,1,28,1000.4829864502,3
yellow17,77,2,36,1138.87899017334,3
yellow17,77,2,35,1142.74499511719,3
yellow17,77,2,36,1145.28099822998,3
yellow17,77,2,27,1147.64300537109,3
yellow17,77,2,20,1148.83299255371,3
yellow17,77,2,28,1150.21500396729,3
yellow17,77,2,27,1151.3689956665,3
yellow17,77,2,34,1328.16300964355,3
yellow17,77,2,25,1331.45199584961,3
yellow17,77,2,26,1333.48099517822,3
yellow17,77,2,20,1334.40899658203,3
yellow17,77,2,28,1338.04699707031,3
yellow17,77,2,21,1338.97399902344,3
yellow17,77,2,61,1344.3629989624,3
yellow17,77,2,53,1344.99200439453,3
yellow17,77,2,54,1346.14700317383,3
yellow17,77,2,45,1347.10899353027,3
yellow17,77,2,37,1347.96601104736,3
yellow17,77,2,38,1349.24301147461,3
yellow17,77,2,46,1351.44799804688,3
yellow17,77,2,45,1352.70700073242,3
yellow17,77,2,27,1391.49199676514,3
yellow17,77,2,20,1393.22399902344,3
yellow17,77,2,38,1395.88300323486,3
yellow17,77,2,46,1396.67000579834,3
yellow17,77,2,45,1399.59198760986,3
yellow17,77,2,37,1403.54599761963,3
yellow17,77,2,38,1406.22200775146,3
yellow17,77,2,13,1409.61599731445,3
yellow17,77,2,5,1411.64500427246,3
yellow17,77,2,3,1527.297996521,3
yellow17,77,2,12,1528.71500396729,3
yellow17,77,2,11,1529.30999755859,3
yellow17,77,2,20,1530.13200378418,3
yellow17,77,2,28,1531.11199951172,3
yellow17,77,2,27,1534.08599853516,3
yellow17,77,2,36,1535.99199676514,3
yellow17,77,2,44,1537.46199798584,3
yellow17,77,2,43,1538.16200256348,3
yellow17,77,2,35,1538.87899780273,3
yellow17,77,2,25,1540.2259979248,3
yellow17,77,2,34,1541.03099822998,3
yellow17,77,2,42,1542.1849899292,3
yellow17,77,2,41,1542.85000610352,3
yellow17,77,2,33,1543.58499908447,3
yellow17,77,2,42,1544.58199310303,3
yellow17,77,2,41,1546.8210067749,3
yellow17,77,2,50,1547.67799377441,3
yellow17,77,2,52,1549.09600067139,3
yellow17,77,2,60,1550.8450012207,3
yellow17,77,2,53,1551.63301086426,3
yellow17,77,2,54,1552.34999847412,3
yellow17,77,2,56,1555.7260055542,3
yellow17,77,2,39,1559.20700073242,3
yellow17,77,2,23,1560.97399902344,3
yellow17,77,2,30,1561.86700439453,3
yellow17,77,2,29,1562.63600158691,3
yellow17,77,2,21,1563.52799987793,3
yellow17,77,2,5,1566.22299194336,3
yellow17,77,2,28,1569.91400146484,3
yellow17,77,2,38,1570.98100280762,3
yellow17,77,2,46,1572.95800018311,3
yellow17,77,2,45,1575.11000823975,3
yellow17,77,2,37,1576.24699401855,3
yellow17,77,2,43,1578.85300445557,3
yellow17,77,2,35,1579.83300018311,3
yellow17,77,2,36,1581.5299987793,3
yellow17,77,2,21,1582.77200317383,3
yellow17,77,2,22,1583.96099853516,3
yellow17,77,2,24,1586.77799224854,3
yellow17,77,2,32,1587.94999694824,3
yellow17,77,2,13,1592.44599914551,3
yellow17,77,2,5,1594.09101104736,2
yellow17,78,1,29,645.039993286133,3
yellow17,78,1,21,646.684989929199,3
yellow17,78,1,32,652.370002746582,3
yellow17,78,1,48,654.853996276855,3
yellow17,78,1,39,655.763999938965,3
yellow17,78,1,29,657.355995178223,3
yellow17,78,1,21,658.458000183105,3
yellow17,78,1,30,660.067993164062,3
yellow17,78,1,29,660.854995727539,3
yellow17,78,1,35,663.023986816406,3
yellow17,78,1,36,664.842994689941,3
yellow17,78,1,44,667.309997558594,3
yellow17,78,1,61,669.443992614746,3
yellow17,78,1,53,670.336990356445,3
yellow17,78,1,60,671.194000244141,3
yellow17,78,1,25,677.788986206055,3
yellow17,78,1,26,916.494995117188,3
yellow17,78,1,19,917.334991455078,3
yellow17,78,1,20,918.208992004395,3
yellow17,78,1,11,921.060997009277,3
yellow17,78,1,3,924.086990356445,2
yellow17,78,1,27,939.761993408203,3
yellow17,78,1,30,991.193992614746,1
yellow17,78,2,28,1126.49299621582,3
yellow17,78,2,27,1128.38199615479,3
yellow17,78,2,19,1129.41499328613,3
yellow17,78,2,20,1130.51699066162,3
yellow17,78,2,28,1132.00399780273,3
yellow17,78,2,27,1134.11999511719,3
yellow17,78,2,36,1163.94799041748,3
yellow17,78,2,21,1167.06199645996,3
yellow17,78,2,22,1168.5659942627,3
yellow17,78,2,30,1169.26599884033,3
yellow17,78,2,23,1171.36498260498,3
yellow17,78,2,30,1173.25498962402,3
yellow17,78,2,30,1174.86399078369,2
yellow17,78,2,36,1225.59600830078,3
yellow17,78,2,24,1258.31100463867,1
yellow17,78,3,20,1402.72399139404,3
yellow17,78,3,28,1405.50500488281,3
yellow17,78,3,27,1407.06199645996,3
yellow17,78,3,36,1408.75898742676,3
yellow17,78,3,44,1410.50899505615,3
yellow17,78,3,43,1411.1729888916,3
yellow17,78,3,35,1412.39799499512,3
yellow17,78,3,41,1417.55899810791,3
yellow17,78,3,25,1422.07199859619,3
yellow17,78,3,17,1423.22698974609,3
yellow17,78,3,18,1424.32900238037,3
yellow17,78,3,18,1509.29699707031,3
yellow17,78,3,26,1510.94199371338,3
yellow17,78,3,19,1512.53399658203,3
yellow17,78,3,20,1513.39099884033,3
yellow17,78,3,28,1514.36999511719,3
yellow17,78,3,21,1515.17498779297,3
yellow17,78,3,30,1516.29499816895,3
yellow17,78,3,29,1517.55400085449,3
